Price,Close,High,Low,Open,Volume,Symbol
2010-05-25,7.361532688140869,7.4077631197391876,7.119570636613475,7.185314188601005,1048006400,AAPL
2010-05-26,7.328211784362793,7.568973864099612,7.317404293064472,7.507432407753117,850654000,AAPL
2010-05-27,7.6055989265441895,7.621810166216809,7.478313880795423,7.523043691530355,666282400,AAPL
2010-05-28,7.711566925048828,7.7872177395501625,7.605595502658518,7.786917932354983,815614800,AAPL
2010-06-01,7.830148220062256,7.983550942268779,7.774010511306094,7.7959253004247,876472800,AAPL
2010-06-02,7.923810005187988,7.949326484721225,7.815136304051291,7.941521076119072,688548000,AAPL
2010-06-03,7.898893356323242,7.971841903889246,7.817538182255062,7.960733805916453,650106800,AAPL
2010-06-04,7.683947563171387,7.8622662857213905,7.644021106019579,7.751492351647128,758304400,AAPL
2010-06-07,7.533247947692871,7.779712727882408,7.521539433723606,7.753895638953601,886942000,AAPL
2010-06-08,7.484914779663086,7.6191049475117865,7.374440642566269,7.602293299821115,1000770400,AAPL
2010-06-09,7.3008928298950195,7.562069044875102,7.279579259048632,7.549159696864337,854630000,AAPL
2010-06-10,7.520339488983154,7.534448064103576,7.270871824028563,7.350125141520363,776356000,AAPL
2010-06-11,7.610401630401611,7.620908512591122,7.42607787386756,7.451894967618639,545759200,AAPL
2010-06-14,7.633515357971191,7.7797130675008805,7.625410141627822,7.683949507535338,602960400,AAPL
2010-06-15,7.79592227935791,7.800725606796357,7.670137947745478,7.674340859254119,585074000,AAPL
2010-06-16,8.022876739501953,8.03788633995598,7.824143024112093,7.838252401253267,783678000,AAPL
2010-06-17,8.16157054901123,8.192491579892163,8.09042243774591,8.123444524337804,872855200,AAPL
2010-06-18,8.227612495422363,8.255532242343993,8.148059373469323,8.172976238540528,784621600,AAPL
2010-06-21,8.110532760620117,8.375910180383064,8.067303616637165,8.336283531867306,776490400,AAPL
2010-06-22,8.22100830078125,8.28465079509409,8.150461423110938,8.170274349973042,717262000,AAPL
2010-06-23,8.134550094604492,8.245324846577542,8.042388239308885,8.24292318249013,768457200,AAPL
2010-06-24,8.075413703918457,8.201497902349093,8.048394974291506,8.135452920440331,714277200,AAPL
2010-06-25,8.006363868713379,8.113536121732123,7.979645757256509,8.107232154480492,549942400,AAPL
2010-06-28,8.05439567565918,8.097925431653731,7.940919464855216,8.013267583488421,584948000,AAPL
2010-06-29,7.690253734588623,7.937019142701755,7.634116031132963,7.928913124461805,1133344800,AAPL
2010-06-30,7.550960063934326,7.744289231535394,7.505330045200028,7.706463820200645,739452000,AAPL
2010-07-01,7.4593963623046875,7.649123777735327,7.301490989431055,7.634113380302776,1022896000,AAPL
2010-07-02,7.413166522979736,7.532946698205801,7.300890344623551,7.51973674580555,693842800,AAPL
2010-07-06,7.463902473449707,7.589085624189554,7.389752286826611,7.535049777920477,615235600,AAPL
2010-07-07,7.765305042266846,7.768307925076559,7.4975266150989635,7.519740412626989,654556000,AAPL
2010-07-08,7.747892379760742,7.892289653153148,7.651828203957988,7.879680914439716,738144400,AAPL
2010-07-09,7.793826580047607,7.802231607217114,7.659936140566485,7.711870951747294,433322400,AAPL
2010-07-12,7.723873615264893,7.860765234461778,7.650925087212004,7.761098599574868,562878400,AAPL
2010-07-13,7.5590643882751465,7.697156863588831,7.397856297470619,7.6947560011809015,1190924000,AAPL
2010-07-14,7.586981773376465,7.679143617330673,7.4750070047628085,7.486415709397591,812047600,AAPL
2010-07-15,7.548559188842773,7.714270035772599,7.423975645168742,7.451894594935682,824866000,AAPL
2010-07-16,7.502027988433838,7.654229869910873,7.45729818923473,7.600493828771909,1039858400,AAPL
2010-07-19,7.372337341308594,7.501424348770526,7.192817805526497,7.501424348770526,1024478000,AAPL
2010-07-20,7.561766624450684,7.592087235103089,7.205128297562942,7.291886415416383,1074950800,AAPL
2010-07-21,7.632312774658203,7.959832058766198,7.625108584907907,7.958030810922766,1185671200,AAPL
2010-07-22,7.775811672210693,7.805231262217054,7.664436479384705,7.73558459140145,645318800,AAPL
2010-07-23,7.80342960357666,7.816638758308089,7.693555857727129,7.71787230994361,533388800,AAPL
2010-07-26,7.783615589141846,7.808231845180465,7.736484132394724,7.805229764977761,420551600,AAPL
2010-07-27,7.927711486816406,7.9493256606196185,7.814235270696721,7.8313467254311115,584771600,AAPL
2010-07-28,7.834051132202148,7.985053003099703,7.812737559215876,7.91540632609529,519985200,AAPL
2010-07-29,7.74849271774292,7.884783971204583,7.6881529014249415,7.826545210505818,643806800,AAPL
2010-07-30,7.7226762771606445,7.796225254388873,7.652128579177566,7.68184958059134,448210000,AAPL
2010-08-02,7.8607683181762695,7.88298291364708,7.7938239228831545,7.8184401829047205,428055600,AAPL
2010-08-03,7.8631696701049805,7.903096139238387,7.787819451879975,7.835551330493012,417653600,AAPL
2010-08-04,7.894691467285156,7.933716913176117,7.814537916575641,7.890488554301029,420375200,AAPL
2010-08-05,7.856265068054199,7.90069505762272,7.821741543277519,7.857165291388172,289097200,AAPL
2010-08-06,7.807933330535889,7.849961658707767,7.734082946947369,7.798626479555028,444897600,AAPL
2010-08-09,7.8577656745910645,7.869773996484619,7.792321923518441,7.849659656501103,303128000,AAPL
2010-08-10,7.787517547607422,7.818739180332426,7.731679659934295,7.800726699914154,451920000,AAPL
2010-08-11,7.510732173919678,7.675843371166375,7.4993250712847415,7.667137739780894,620054400,AAPL
2010-08-12,7.5587639808654785,7.598090023822266,7.388549663459235,7.405661117512715,534920400,AAPL
2010-08-13,7.478013038635254,7.561468485714589,7.477712429722829,7.55456410021401,354869200,AAPL
2010-08-16,7.434182167053223,7.505330272095134,7.403560946113603,7.432380918762657,318430000,AAPL
2010-08-17,7.5641679763793945,7.644021698495756,7.481011565560334,7.507429868688043,422640400,AAPL
2010-08-18,7.597193717956543,7.645226222982391,7.552463903574839,7.575880140566612,339696000,AAPL
2010-08-19,7.501426696777344,7.609499182570941,7.465402534846145,7.5902858686750605,426706000,AAPL
2010-08-20,7.494223594665527,7.6227094572635865,7.475010275922623,7.48671879284347,384230000,AAPL
2010-08-23,7.3789472579956055,7.5650723047335475,7.36243701201669,7.558768334332587,414041600,AAPL
2010-08-24,7.202725887298584,7.2948869386006505,7.164300064511682,7.284981276930102,602565600,AAPL
2010-08-25,7.291585445404053,7.324608327541257,7.120771491278401,7.145988163286898,596867600,AAPL
2010-08-26,7.2132344245910645,7.377444632783542,7.2132344245910645,7.36843839061723,466505200,AAPL
2010-08-27,7.253459930419922,7.283180122306711,7.071537886261549,7.257363035323409,548391200,AAPL
2010-08-30,7.279877185821533,7.377442780737651,7.225240132019112,7.227641795993877,383289200,AAPL
2010-08-31,7.297892093658447,7.341721674156631,7.215336871118293,7.260366482379623,420786800,AAPL
2010-09-01,7.514937877655029,7.548860192589733,7.393356395417831,7.429079959062468,697037600,AAPL
2010-09-02,7.570172309875488,7.570172309875488,7.462099824390635,7.542853780069615,415427600,AAPL
2010-09-03,7.768306255340576,7.768606062582817,7.640120221938603,7.657832096316474,520788800,AAPL
2010-09-07,7.7394866943359375,7.791120873789269,7.692655041882309,7.704362754589816,342557600,AAPL
2010-09-08,7.8928914070129395,7.937020797553736,7.778213510144734,7.798627661997811,526551200,AAPL
2010-09-09,7.897388935089111,8.000957861147963,7.8928862171294325,7.9565286925175105,438575200,AAPL
2010-09-10,7.907599925994873,7.940322204483084,7.847259306968828,7.900995348521469,387542400,AAPL
2010-09-13,8.016573905944824,8.053798910464172,7.97814887059305,7.979949317653594,388780000,AAPL
2010-09-14,8.047191619873047,8.08051350686753,7.970940387848363,7.991654339925379,408150400,AAPL
2010-09-15,8.112034797668457,8.116838927409404,8.04058689516872,8.05049416022268,429368800,AAPL
2010-09-16,8.302661895751953,8.305663975616481,8.09042005988235,8.112635450879855,652103200,AAPL
2010-09-17,8.266637802124023,8.344389659610668,8.215903859381017,8.336283643888864,634477200,AAPL
2010-09-20,8.502602577209473,8.519113627635216,8.281053732163368,8.287958120050774,658677600,AAPL
2010-09-21,8.518808364868164,8.626280438432607,8.489388778540219,8.521510638042864,668074400,AAPL
2010-09-22,8.638290405273438,8.645194790704032,8.477982487704077,8.486988730629042,585289600,AAPL
2010-09-23,8.673410415649414,8.788687878556093,8.585752087730995,8.595658550556353,786116800,AAPL
2010-09-24,8.775481224060059,8.811806000253702,8.722346398945977,8.768877448046393,649488000,AAPL
2010-09-27,8.740659713745117,8.84783121300516,8.736156992500597,8.825316805158693,482834800,AAPL
2010-09-28,8.611572265625,8.75897083385142,8.255534280670595,8.75897083385142,1035042400,AAPL
2010-09-29,8.626880645751953,8.700129802570748,8.58575334765849,8.622677733289152,469644000,AAPL
2010-09-30,8.518210411071777,8.705836063921572,8.443159989607107,8.675816055660457,673391600,AAPL
2010-10-01,8.48128604888916,8.603167342499793,8.446162098685313,8.590258793793097,448142800,AAPL
2010-10-04,8.3648042678833,8.492688857710252,8.338685773125247,8.453663424025816,435302000,AAPL
2010-10-05,8.674010276794434,8.689319679404264,8.460266230167422,8.46567077474777,501967200,AAPL
2010-10-06,8.6815185546875,8.765575216673684,8.56353958095334,8.693526878292309,670868800,AAPL
2010-10-07,8.682415962219238,8.720241364190597,8.613069926354015,8.716038452680069,408399600,AAPL
2010-10-08,8.82801342010498,8.84092196208549,8.705832382842157,8.75716594198057,658403200,AAPL
2010-10-11,8.866742134094238,8.923180450846239,8.843927923530188,8.84813083660072,427753200,AAPL
2010-10-12,8.962204933166504,8.991024902828332,8.780582689999477,8.868241827807115,558544000,AAPL
2010-10-13,9.010236740112305,9.064872991927551,9.000029668287496,9.012037988081389,630092400,AAPL
2010-10-14,9.075382232666016,9.080184759785668,9.018042896604976,9.056769333785823,435296400,AAPL
2010-10-15,9.448534965515137,9.456340377490202,9.153437165030281,9.229387823650962,922194000,AAPL
2010-10-18,9.546395301818848,9.576414495249344,9.435020150204531,9.56050467544548,1093010800,AAPL
2010-10-19,9.290925979614258,9.419411816739066,9.006635774005062,9.108103688627939,1232784000,AAPL
2010-10-20,9.322147369384766,9.433822364210355,9.212274424565047,9.276216738074089,721624400,AAPL
2010-10-21,9.291830062866211,9.4485347062539,9.210175050769278,9.377086771075055,551460000,AAPL
2010-10-22,9.230286598205566,9.307438070625157,9.195163455318069,9.278318287707634,372778000,AAPL
2010-10-25,9.27140998840332,9.354264978544625,9.259401670285722,9.278915588038505,392462000,AAPL
2010-10-26,9.247695922851562,9.29842987082887,9.175646806729448,9.212272181583455,392929600,AAPL
2010-10-27,9.24109172821045,9.303232780770365,9.174146545979205,9.23568798415665,399002800,AAPL
2010-10-28,9.163342475891113,9.24619750350298,9.033055371887308,9.244696062247579,551051200,AAPL
2010-10-29,9.035454750061035,9.182553482857799,9.032152060816166,9.133020358797195,430511200,AAPL
2010-11-01,9.131519317626953,9.174148059460423,9.072079726476291,9.072680142581321,423889200,AAPL
2010-11-02,9.287020683288574,9.311937544403257,9.216174006054892,9.216174006054892,433930000,AAPL
2010-11-03,9.390289306640625,9.392690970103972,9.26210332496605,9.347359973044941,508348400,AAPL
2010-11-04,9.554503440856934,9.611841977627497,9.457237633095033,9.46984637155919,642488000,AAPL
2010-11-05,9.520275115966797,9.593524243594885,9.508868016880081,9.546092996520967,361253200,AAPL
2010-11-08,9.565009117126465,9.599531837089007,9.509171226871722,9.522380379789167,281758400,AAPL
2010-11-09,9.48875904083252,9.645464440342709,9.44132777099791,9.637958838093871,383544000,AAPL
2010-11-10,9.547298431396484,9.56951302607709,9.412807626209235,9.505569912123287,384227200,AAPL
2010-11-11,9.505868911743164,9.55840410616272,9.433819797680123,9.456334995520427,361284000,AAPL
2010-11-12,9.247097969055176,9.501368214668851,9.115010414684685,9.486358611464281,795846800,AAPL
2010-11-15,9.217378616333008,9.322449045788971,9.194262993592895,9.260007364636301,403606000,AAPL
2010-11-16,9.053768157958984,9.234188802975678,8.985622127040159,9.177751287850294,657650000,AAPL
2010-11-17,9.021045684814453,9.125815486254169,8.938790284189109,9.042059446223979,479449600,AAPL
2010-11-18,9.259103775024414,9.296328767252053,9.14682918393518,9.162138590261245,494491200,AAPL
2010-11-19,9.208070755004883,9.25820429508767,9.163340959624655,9.245295750221135,384843200,AAPL
2010-11-22,9.407106399536133,9.407106399536133,9.18225573809692,9.206571392312112,393075200,AAPL
2010-11-23,9.268108367919922,9.358770378529892,9.202965238685023,9.31974334015126,519447600,AAPL
2010-11-24,9.450334548950195,9.468347034948989,9.358773884139508,9.366277884203358,413725200,AAPL
2010-11-26,9.456336975097656,9.537391543965915,9.394495721101217,9.418511563067376,237585600,AAPL
2010-11-29,9.512473106384277,9.530784591662522,9.347662524268712,9.471345011839533,445785200,AAPL
2010-11-30,9.340758323669434,9.437123087985507,9.33235249963674,9.412506031889757,501858000,AAPL
2010-12-01,9.498364448547363,9.538891328537813,9.456336127655296,9.464441343328678,461750800,AAPL
2010-12-02,9.5509033203125,9.576419809212224,9.453037072085214,9.53229041604425,462837200,AAPL
2010-12-03,9.529586791992188,9.565910765491322,9.496564706402546,9.516678245984274,342092800,AAPL
2010-12-06,9.610942840576172,9.676386601516036,9.559007241367805,9.56561181940506,448481600,AAPL
2010-12-07,9.55270004272461,9.726215451845526,9.549998571616355,9.720512702449643,391454000,AAPL
2010-12-08,9.636758804321289,9.637059413215503,9.519680858697981,9.595330890580113,321935600,AAPL
2010-12-09,9.599230766296387,9.681485348311432,9.577015375677705,9.670378855437262,294151200,AAPL
2010-12-10,9.623246192932129,9.637955982578656,9.564406232722602,9.595927668607114,262511200,AAPL
2010-12-13,9.656570434570312,9.758339758335849,9.63645769819905,9.737625804257194,439815600,AAPL
2010-12-14,9.615141868591309,9.682687465328819,9.576415437877348,9.658371018438375,351008000,AAPL
2010-12-15,9.617247581481934,9.696500119417694,9.582123632640652,9.606439287657144,417312000,AAPL
2010-12-16,9.643964767456055,9.68479226913543,9.609442036951567,9.63916143765568,322030800,AAPL
2010-12-17,9.624749183654785,9.660172928023552,9.613341279013193,9.655369599753408,386929200,AAPL
2010-12-20,9.672782897949219,9.704004538273173,9.553303288588927,9.654470605878753,385610400,AAPL
2010-12-21,9.732523918151855,9.738227471338167,9.667981179600078,9.696499747155416,256354000,AAPL
2010-12-22,9.761337280273438,9.778148924148999,9.71300500656615,9.737321447788794,265921600,AAPL
2010-12-23,9.714509010314941,9.761040048741982,9.701600466887477,9.756537329470289,223157200,AAPL
2010-12-27,9.746930122375488,9.769745931385158,9.652066795047991,9.691994060003145,249816000,AAPL
2010-12-28,9.770648002624512,9.806371557595956,9.758339873573448,9.783856355000072,175924000,AAPL
2010-12-29,9.765243530273438,9.800066859325964,9.759539177023333,9.793161673983581,163139200,AAPL
2010-12-30,9.71631145477295,9.771847938581898,9.69799916499045,9.770947715266114,157494400,AAPL
2010-12-31,9.683286666870117,9.710904997444556,9.645761072847806,9.694994376446633,193508000,AAPL
2011-01-03,9.893731117248535,9.914445073712534,9.751736304388865,9.77575214888209,445138400,AAPL
2011-01-04,9.945364952087402,9.981688922693676,9.851101230251235,9.979887674443676,309080800,AAPL
2011-01-05,10.026721000671387,10.036928076607554,9.891630555070304,9.893131996461054,255519600,AAPL
2011-01-06,10.0186128616333,10.064242875029139,9.99369599809402,10.04833225161674,300428800,AAPL
2011-01-07,10.090361595153809,10.097265979140396,9.963676209376015,10.026418486195487,311931200,AAPL
2011-01-10,10.280386924743652,10.303802345391944,10.121881120559905,10.171714041634916,448560000,AAPL
2011-01-11,10.256075859069824,10.355741745708595,10.190931901234228,10.353340882437598,444108000,AAPL
2011-01-12,10.339529037475586,10.33982964635659,10.266881089609374,10.304406697442811,302590400,AAPL
2011-01-13,10.377355575561523,10.406175553319878,10.322419497019082,10.361745555899518,296780400,AAPL
2011-01-14,10.461408615112305,10.461408615112305,10.340127790573883,10.383656747791358,308840000,AAPL
2011-01-18,10.22635269165039,10.349735393833738,9.786557921133685,9.892228749277029,1880998000,AAPL
2011-01-19,10.172015190124512,10.465010977433604,10.113176026592372,10.457505376777592,1135612800,AAPL
2011-01-20,9.987091064453125,10.155803948672368,9.910239421368802,10.099666256326534,764789200,AAPL
2011-01-21,9.808168411254883,10.053132455207514,9.80546613924492,10.019809777906381,754401200,AAPL
2011-01-24,10.130289077758789,10.130289077758789,9.808172663482999,9.81267618491097,574683200,AAPL
2011-01-25,10.24886703491211,10.250068668628302,10.043830165648314,10.096665976100567,546868000,AAPL
2011-01-26,10.322418212890625,10.37495342170816,10.251871321838575,10.295700095979486,506875600,AAPL
2011-01-27,10.303204536437988,10.347634526777309,10.291797432017084,10.320315994692985,285026000,AAPL
2011-01-28,10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200,AAPL
2011-01-31,10.186427116394043,10.20804209776856,10.03572667104021,10.080756278989725,377246800,AAPL
2011-02-01,10.357843399047852,10.376455499991682,10.23626192182976,10.245868581219494,426633200,AAPL
2011-02-02,10.336526870727539,10.364445016326549,10.31341125219901,10.340429976103298,258955200,AAPL
2011-02-03,10.31010913848877,10.334125783300015,10.16331100438649,10.32091662865383,393797600,AAPL
2011-02-04,10.401969909667969,10.407974070125032,10.312209714893745,10.316112018379057,321840400,AAPL
2011-02-07,10.5634765625,10.604603049563659,10.436190790466572,10.443695588764754,485021600,AAPL
2011-02-08,10.6631441116333,10.672750768035833,10.571583473479029,10.617514096968337,381040800,AAPL
2011-02-09,10.752004623413086,10.777222097743982,10.653238987966246,10.662844843230634,482745200,AAPL
2011-02-10,10.643332481384277,10.807242869731875,10.44700042535088,10.728890572959827,928550000,AAPL
2011-02-11,10.712677001953125,10.741195557968336,10.61331016341092,10.649634928625481,367572800,AAPL
2011-02-14,10.782624244689941,10.791629683234088,10.708474871368336,10.710876535413044,310416400,AAPL
2011-02-15,10.804240226745605,10.80634208394807,10.73369333769035,10.782925855595215,284174800,AAPL
2011-02-16,10.901203155517578,10.95433796236827,10.822249661516938,10.831255099030678,481157600,AAPL
2011-02-17,10.756211280822754,10.815351080444778,10.702775034901995,10.724690629369857,530583200,AAPL
2011-02-18,10.523852348327637,10.792231917620175,10.492630712804987,10.768515883756109,816057200,AAPL
2011-02-22,10.165108680725098,10.36894547300212,10.138391375196543,10.271379891800152,872555600,AAPL
